tournament,year,date,home_team,away_team,actual_home,actual_away,model_home,model_draw,model_away,book_home,book_draw,book_away,tvd,model_favorite,book_favorite,favorite_flip,model_prediction,model_points,model_decision_margin,blend00_prediction,blend00_points,blend00_decision_margin,blend005_prediction,blend005_points,blend005_decision_margin,blend01_prediction,blend01_points,blend01_decision_margin,blend015_prediction,blend015_points,blend015_decision_margin,blend02_prediction,blend02_points,blend02_decision_margin,blend025_prediction,blend025_points,blend025_decision_margin,blend03_prediction,blend03_points,blend03_decision_margin,blend035_prediction,blend035_points,blend035_decision_margin,blend04_prediction,blend04_points,blend04_decision_margin,blend045_prediction,blend045_points,blend045_decision_margin,blend05_prediction,blend05_points,blend05_decision_margin,blend055_prediction,blend055_points,blend055_decision_margin,blend06_prediction,blend06_points,blend06_decision_margin,blend065_prediction,blend065_points,blend065_decision_margin,blend07_prediction,blend07_points,blend07_decision_margin,blend075_prediction,blend075_points,blend075_decision_margin,blend08_prediction,blend08_points,blend08_decision_margin,blend085_prediction,blend085_points,blend085_decision_margin,blend09_prediction,blend09_points,blend09_decision_margin,blend095_prediction,blend095_points,blend095_decision_margin,blend10_prediction,blend10_points,blend10_decision_margin
UEFA Euro,2012,2012-06-28,Germany,Italy,1,2,0.4464266493204876,0.2811223486519184,0.27245100202759404,0.5076107209780624,0.2870603690064675,0.20532891001498757,0.06712209201236517,home,home,False,2-1,0,0.00501616228023416,2-1,0,0.005704416912894805,2-1,0,0.005670038260244259,2-1,0,0.005635659607593713,2-1,0,0.005601280954943055,2-1,0,0.005566902302292398,2-1,0,0.005532523649641852,2-1,0,0.005498144996991194,2-1,0,0.005463766344340648,2-1,0,0.005429387691689991,2-1,0,0.0053950090390393335,2-1,0,0.005360630386388787,2-1,0,0.005326251733738241,2-1,0,0.005291873081087584,2-1,0,0.005257494428436926,2-1,0,0.005223115775786491,2-1,0,0.005188737123135834,2-1,0,0.005154358470485065,2-1,0,0.005119979817834519,2-1,0,0.005085601165183973,2-1,0,0.0050512225125335375,2-1,0,0.005016843859882991
UEFA Euro,2012,2012-06-27,Portugal,Spain,0,0,0.2225887174617411,0.29392554041633057,0.48348574212192835,0.2097044192732467,0.29399300601323275,0.4963025747130421,0.012884298188255178,away,away,False,0-2,0,0.005614704985233199,0-2,0,0.005764074012778897,0-2,0,0.00575663125754966,0-2,0,0.005749188502320202,0-2,0,0.005741745747090854,0-2,0,0.005734302991861506,0-2,0,0.005726860236632159,0-2,0,0.0057194174814027,0-2,0,0.005711974726173463,0-2,0,0.0057045319709440045,0-2,0,0.005697089215714657,0-2,0,0.005689646460485198,0-2,0,0.0056822037052559615,0-2,0,0.005674760950026614,0-2,0,0.005667318194797155,0-2,0,0.0056598754395678075,0-2,0,0.005652432684338349,0-2,0,0.00564498992910889,0-2,0,0.0056375471738797645,0-2,0,0.005630104418650195,0-2,0,0.005622661663421069,0-2,0,0.005615218908191721
UEFA Euro,2012,2012-06-24,England,Italy,0,0,0.4014063770613118,0.3028607940116676,0.2957328289270207,0.33173473878390436,0.32729649019447765,0.34096877102112216,0.0696716382771595,home,away,True,1-0,0,0.003163990099125602,1-1,1,0.055083301733751866,1-1,1,0.05487767795435827,1-1,1,0.05467205417496457,1-1,1,0.054466430395571086,1-1,1,0.05426080661617749,1-1,1,0.05405518283678412,1-1,1,0.04900059357644582,1-1,1,0.04103206492278244,1-1,1,0.0330635362691194,1-1,1,0.025095007615457354,1-1,1,0.017126478961794978,1-1,1,0.009157950308133378,1-1,1,0.0011894216544720004,1-0,0,0.0029719396233496287,1-0,0,0.002999399597150454,1-0,0,0.003026859570951279,1-0,0,0.0030543195447521043,1-0,0,0.0030817795185530406,1-0,0,0.003109239492353977,1-0,0,0.003136699466154691,1-0,0,0.003164159439955627
UEFA Euro,2012,2012-06-23,Spain,France,2,0,0.44382914270215085,0.3320033139350305,0.2241675433628186,0.5149476598546011,0.2857094125481747,0.19934292759769318,0.07111851715221575,home,home,False,1-0,1,0.07169477369729227,1-0,1,0.08318497284845705,1-0,1,0.08261054632130294,1-0,1,0.08203611979414849,1-0,1,0.08146169326699437,1-0,1,0.08088726673984015,1-0,1,0.0803128402126857,1-0,1,0.07973841368553158,1-0,1,0.07916398715837702,1-0,1,0.07858956063122291,1-0,1,0.07801513410406824,1-0,1,0.07744070757691401,1-0,1,0.07686628104975957,1-0,1,0.0762918545226049,1-0,1,0.07571742799545056,1-0,1,0.07514300146829611,1-0,1,0.07456857494114133,1-0,1,0.07399414841398666,1-0,1,0.07341972188683221,1-0,1,0.07284529535967754,1-0,1,0.07227086883252287,1-0,1,0.07169644230536809
UEFA Euro,2012,2012-06-22,Germany,Greece,4,2,0.5939606838798634,0.24773064428848066,0.15830867183165584,0.7389069307876218,0.17567610437549333,0.08541696483732233,0.1449462469075396,home,home,False,2-0,1,0.027221057711835472,2-0,1,0.03387861894133093,2-0,1,0.033546332258032496,2-0,1,0.03321404557473384,2-0,1,0.03288175889143519,2-0,1,0.032549472208136976,2-0,1,0.03221718552483832,2-0,1,0.031884898841539666,2-0,1,0.03155261215824123,2-0,1,0.03122032547494258,2-0,1,0.030888038791644146,2-0,1,0.03055575210834549,2-0,1,0.030223465425047058,2-0,1,0.029891178741748736,2-0,1,0.02955889205845008,2-0,1,0.029226605375151427,2-0,1,0.02889431869185244,2-0,1,0.028562032008553895,2-0,1,0.02822974532525513,2-0,1,0.027897458641956474,2-0,1,0.02756517195865782,2-0,1,0.027232885275358942
UEFA Euro,2012,2012-06-21,Czech Republic,Portugal,0,1,0.27445570988232587,0.2924365201139809,0.43310777000369316,0.15725938099904896,0.26916480525974373,0.5735758137416866,0.1404680437377538,away,away,False,1-2,1,0.00048546985995012726,1-2,1,0.0006429756148846888,1-2,1,0.0006351024162050134,1-2,1,0.0006272292175244498,1-2,1,0.0006193560188445524,1-2,1,0.0006114828201644329,1-2,1,0.0006036096214843134,1-2,1,0.0005957364228041939,1-2,1,0.0005878632241239634,1-2,1,0.0005799900254438439,1-2,1,0.0005721168267637244,1-2,1,0.000564243628083605,1-2,1,0.0005563704294034855,1-2,1,0.000548497230723477,1-2,1,0.0005406240320433575,1-2,1,0.000532750833363238,1-2,1,0.0005248776346831185,1-2,1,0.000517004436002777,1-2,1,0.0005091312373228796,1-2,1,0.0005012580386426491,1-2,1,0.0004933848399625296,1-2,1,0.0004855116412825211
UEFA Euro,2012,2012-06-19,Sweden,France,2,0,0.27876487150101664,0.3380720129932284,0.38316311550575494,0.18395261392333337,0.25411880602826514,0.5619285800479074,0.1787654645423995,away,away,False,0-1,0,0.018444856180507174,0-1,0,0.10744872153172214,0-1,0,0.10573959680474487,0-1,0,0.10403047207776739,0-1,0,0.10232134735078968,0-1,0,0.10061222262381198,0-1,0,0.09890309789683449,0-1,0,0.09719397316985723,0-1,0,0.09548484844287985,0-1,0,0.0937757237159027,0-1,0,0.09206659898892555,0-1,0,0.09035747426194851,0-1,0,0.08864834953497158,0-1,0,0.08693922480799454,0-1,0,0.08523010008101795,0-1,0,0.08352097535404113,0-1,0,0.08181185062706464,0-1,0,0.08010272590008793,0-1,0,0.07839360117311145,0-1,0,0.06720170572020057,0-1,0,0.042823413981422864,0-1,0,0.018445122242646717
UEFA Euro,2012,2012-06-19,England,Ukraine,0,1,0.5579533762898362,0.25187769326171594,0.19016893044844785,0.4832122800166735,0.28908528279190265,0.2277024371918943,0.07474109627339795,home,home,False,2-0,0,0.009993905039942685,2-0,0,0.00865879368200373,2-0,0,0.008725758839861042,2-0,0,0.008792723997718355,2-0,0,0.008859689155575556,2-0,0,0.008926654313432758,2-0,0,0.008993619471290293,2-0,0,0.009060584629147495,2-0,0,0.009127549787004807,2-0,0,0.009194514944862231,2-0,0,0.009261480102719766,2-0,0,0.009328445260576856,2-0,0,0.009395410418434169,2-0,0,0.009462375576291704,2-0,0,0.009529340734149017,2-0,0,0.009596305892006218,2-0,0,0.009663271049863642,2-0,0,0.009730236207720955,2-0,0,0.009797201365578267,2-0,0,0.00986416652343558,2-0,0,0.009931131681292893,2-0,0,0.009998096839150428
UEFA Euro,2012,2012-06-18,Croatia,Spain,0,1,0.164084991523704,0.2722755221376119,0.5636394863386841,0.08791689439757704,0.2535800985370451,0.6585030070649456,0.09486352072647763,away,away,False,0-2,1,0.024783168905125996,0-2,1,0.02895986177723131,0-2,1,0.02875126482182866,0-2,1,0.028542667866426452,0-2,1,0.028334070911024023,0-2,1,0.028125473955621594,0-2,1,0.027916877000219276,0-2,1,0.027708280044816402,0-2,1,0.02749968308941375,0-2,1,0.027291086134011766,0-2,1,0.027082489178609337,0-2,1,0.02687389222320713,0-2,1,0.02666529526780459,0-2,1,0.02645669831240216,0-2,1,0.026248101356999842,0-2,1,0.026039504401597635,0-2,1,0.025830907446195206,0-2,1,0.025622310490792888,0-2,1,0.02541371353539057,0-2,1,0.025205116579988363,0-2,1,0.024996519624586155,0-2,1,0.024787922669183837
UEFA Euro,2012,2012-06-18,Italy,Republic of Ireland,2,0,0.4196195757869682,0.3400130518555025,0.2403673723575293,0.6930792199912865,0.2045088114708846,0.10241196853826635,0.27345964420409963,home,home,False,1-0,1,0.06665364312052358,1-0,1,0.1370330929232655,1-0,1,0.13432972080114025,1-0,1,0.13162634867901524,1-0,1,0.12892297655688978,1-0,1,0.12621960443476432,1-0,1,0.12351623231263864,1-0,1,0.12081286019051307,1-0,1,0.11810948806838684,1-0,1,0.11540611594626127,1-0,1,0.1127027438241357,1-0,1,0.10999937170200969,1-0,1,0.10729599957988323,1-0,1,0.10459262745775666,1-0,1,0.10188925533563031,1-0,1,0.09918588321350363,1-0,1,0.09648251109137684,1-0,1,0.09377913896924994,1-0,1,0.09107576684712326,1-0,1,0.0883723947249957,1-0,1,0.08566902260286868,1-0,1,0.06665472370810199
UEFA Euro,2012,2012-06-17,Denmark,Germany,1,2,0.22478841878919018,0.2560438791018103,0.5191677021089994,0.13258006975885878,0.25191914542940713,0.6155007848112489,0.09633308270249204,away,away,False,1-2,3,0.003053090047538065,1-2,3,0.0036209716790078783,1-2,3,0.0035926354548452277,1-2,3,0.003564299230682133,1-2,3,0.0035359630065193715,1-2,3,0.003507626782356388,1-2,3,0.003479290558193404,1-2,3,0.0034509543340306426,1-2,3,0.00342261810986777,1-2,3,0.0033942818857046753,1-2,3,0.0033659456615419137,1-2,3,0.00333760943737893,1-2,3,0.0033092732132158353,1-2,3,0.0032809369890530737,1-2,3,0.00325260076489009,1-2,3,0.0032242645407272175,1-2,3,0.003195928316564567,1-2,3,0.003167592092401472,1-2,3,0.0031392558682385996,1-2,3,0.003110919644075616,1-2,3,0.0030825834199126323,1-2,3,0.0030542471957497597
UEFA Euro,2012,2012-06-17,Portugal,Netherlands,2,1,0.25375762687435505,0.296468941101489,0.44977343202415604,0.352661364454323,0.26587711627665445,0.38146151926952443,0.09890373757971707,away,away,False,0-2,0,0.006593687529609982,0-2,0,0.005592667838442478,0-2,0,0.0056427444278424055,0-2,0,0.005692821017242333,0-2,0,0.005742897606642261,0-2,0,0.005792974196042078,0-2,0,0.0058430507854420055,0-2,0,0.005893127374841933,0-2,0,0.005943203964241972,0-2,0,0.005993280553641789,0-2,0,0.0060433571430416055,0-2,0,0.006093433732441533,0-2,0,0.006143510321841461,0-2,0,0.006193586911241389,0-2,0,0.006243663500641317,0-2,0,0.006293740090041244,0-2,0,0.006343816679441394,0-2,0,0.006393893268840989,0-2,0,0.006443969858241028,0-2,0,0.006494046447640955,0-2,0,0.006544123037041105,0-2,0,0.006594199626440811
UEFA Euro,2012,2012-06-16,Greece,Russia,1,0,0.2604120081932692,0.3324696720951506,0.4071183197115802,0.1869072197340695,0.2647471127953606,0.548345667470108,0.14122734775875878,away,away,False,0-1,0,0.06446084895992121,0-1,0,0.08682368398518148,0-1,0,0.08570560470241417,0-1,0,0.08458752541964665,0-1,0,0.08346944613687912,0-1,0,0.08235136685411182,0-1,0,0.08123328757134429,0-1,0,0.08011520828857688,0-1,0,0.0789971290058098,0-1,0,0.07787904972304249,0-1,0,0.07676097044027541,0-1,0,0.07564289115750833,0-1,0,0.07452481187474136,0-1,0,0.07340673259197439,0-1,0,0.07228865330920742,0-1,0,0.07117057402644056,0-1,0,0.07005249474367381,0-1,0,0.06893441546090706,0-1,0,0.06781633617814031,0-1,0,0.06669825689537356,0-1,0,0.06558017761260693,0-1,0,0.0644620983298404
UEFA Euro,2012,2012-06-16,Czech Republic,Poland,0,1,0.4607969233130767,0.2838753403971948,0.25532773628972855,0.2888978496236894,0.28775172315142133,0.4233504272244003,0.17189907368914278,home,away,True,2-0,0,0.0008486977033999032,1-2,1,0.011303551842039239,1-2,1,0.011079239655788276,1-2,1,0.010854927469537312,1-2,1,0.010630615283285905,1-2,1,0.01040630309703472,1-2,1,0.010181990910783756,1-2,1,0.009957678724532681,1-2,1,0.009733366538281607,1-2,1,0.009509054352030422,2-0,0,0.0006746502912983177,2-0,0,0.0006904825083372534,2-0,0,0.0007063147253764113,2-0,0,0.0007221469424154581,2-0,0,0.0007379791594543939,2-0,0,0.0007538113764935517,2-0,0,0.0007696435935325985,2-0,0,0.0007854758105716453,2-0,0,0.0008013080276105811,2-0,0,0.0008171402446498499,2-0,0,0.0008329724616886747,2-0,0,0.0008488046787277215
UEFA Euro,2012,2012-06-15,Sweden,England,2,3,0.28524212925479014,0.28833948309986007,0.4264183876453498,0.28903225694051704,0.30099552731261575,0.4099722157463702,0.01644617189873107,away,away,False,1-2,1,0.0047483271467743116,1-2,1,0.004565643654420692,1-2,1,0.004574801270167184,1-2,1,0.004583958885913342,1-2,1,0.004593116501659611,1-2,1,0.004602274117405991,1-2,1,0.00461143173315226,1-2,1,0.0046205893488985295,1-2,1,0.004629746964644799,1-2,1,0.004638904580391068,1-2,1,0.004648062196137337,1-2,1,0.004657219811883495,1-2,1,0.004666377427629986,1-2,1,0.0046755350433762555,1-2,1,0.004684692659122414,1-2,1,0.004693850274868794,1-2,1,0.004703007890614952,1-2,1,0.004712165506361332,1-2,1,0.004721323122107601,1-2,1,0.0047304807378538705,1-2,1,0.00473963835360014,1-2,1,0.00474879596934652
UEFA Euro,2012,2012-06-15,Ukraine,France,0,2,0.19607881498609245,0.30509265276558767,0.49882853224831986,0.24061053761403536,0.30195000957841395,0.45743945280707937,0.04453172262817856,away,away,False,0-1,1,0.027091135166541602,0-1,1,0.024844909133778792,0-1,1,0.024957307387966643,0-1,1,0.025069705642154383,0-1,1,0.025182103896342123,0-1,1,0.025294502150529974,0-1,1,0.025406900404717714,0-1,1,0.025519298658905565,0-1,1,0.025631696913093305,0-1,1,0.025744095167281267,0-1,1,0.025856493421469007,0-1,1,0.025968891675656747,0-1,1,0.026081289929844598,0-1,1,0.026193688184032338,0-1,1,0.026306086438220078,0-1,1,0.02641848469240793,0-1,1,0.02653088294659567,0-1,1,0.02664328120078341,0-1,1,0.02675567945497115,0-1,1,0.026868077709158666,0-1,1,0.026980475963346517,0-1,1,0.027092874217534146
UEFA Euro,2012,2012-06-14,Spain,Republic of Ireland,4,0,0.5951967139744536,0.2736479202277882,0.13115536579775813,0.7861824871388735,0.1518663374779789,0.0619511753835947,0.19098577316419632,home,home,False,1-0,1,0.0039949384108994845,1-0,1,0.005277694997884996,1-0,1,0.005213589991974521,1-0,1,0.005149484986064046,1-0,1,0.00508537998015357,1-0,1,0.005021274974243095,1-0,1,0.00495716996833262,1-0,1,0.0048930649624219225,1-0,1,0.004828959956511669,1-0,1,0.004764854950600972,1-0,1,0.004700749944690719,1-0,1,0.004636644938780021,1-0,1,0.004572539932869546,1-0,1,0.004508434926958849,1-0,1,0.004444329921048373,1-0,1,0.004380224915137898,1-0,1,0.004316119909226979,1-0,1,0.004252014903316725,1-0,1,0.004187909897406694,1-0,1,0.004123804891495886,1-0,1,0.0040596998855850774,1-0,1,0.003995594879674602
UEFA Euro,2012,2012-06-14,Italy,Croatia,1,1,0.38117775953111094,0.32398603169417034,0.2948362087747188,0.3932471592243126,0.308432227590673,0.2983206131845052,0.015553804103242697,home,home,False,1-0,0,0.045469187272592415,1-0,0,0.04690999081295155,1-0,0,0.04683800358870149,1-0,0,0.046766016364451435,1-0,0,0.04669402914020149,1-0,0,0.04662204191595154,1-0,0,0.04655005469170159,1-0,0,0.04647806746745142,1-0,0,0.046406080243201364,1-0,0,0.04633409301895142,1-0,0,0.04626210579470147,1-0,0,0.04619011857045163,1-0,0,0.046118131346201574,1-0,0,0.046046144121951404,1-0,0,0.04597415689770157,1-0,0,0.04590216967345151,1-0,0,0.04583018244920167,1-0,0,0.0457581952249515,1-0,0,0.04568620800070178,1-0,0,0.04561422077645161,1-0,0,0.04554223355220177,1-0,0,0.04547024632795171
UEFA Euro,2012,2012-06-13,Netherlands,Germany,1,2,0.4191485385317035,0.273531799921146,0.3073196615471504,0.32334851882775195,0.29558601855537486,0.3810654626173467,0.09580001970418833,home,away,True,2-1,0,0.015365528457373712,1-2,3,0.028566305959931704,1-2,3,0.02828989083926481,1-2,3,0.028013475718598024,1-2,3,0.02773706059793124,1-2,3,0.027460645477264345,1-2,3,0.02718423035659745,1-2,3,0.026907815235930665,1-2,3,0.014700579497982313,1-2,3,0.000952909425015136,2-1,0,0.01279476064795304,2-1,0,0.013611937264278784,2-1,0,0.01378756406915349,2-1,0,0.013963190874028197,2-1,0,0.014138817678903015,2-1,0,0.014314444483777722,2-1,0,0.01449007128865254,2-1,0,0.014665698093527246,2-1,0,0.014841324898402064,2-1,0,0.01501695170327677,2-1,0,0.015192578508151589,2-1,0,0.015368205313026184
UEFA Euro,2012,2012-06-13,Denmark,Portugal,2,3,0.26336020133819654,0.29937067328560785,0.43726912537619567,0.20767112532858378,0.27459630280585473,0.5177325718650674,0.0804634464891188,away,away,False,0-2,1,0.0018625181217203357,0-2,1,0.0022053957495974386,0-2,1,0.002188258162305501,0-2,1,0.002171120575013563,0-2,1,0.0021539829877215144,0-2,1,0.0021368454004294657,0-2,1,0.002119707813137417,0-2,1,0.0021025702258454793,0-2,1,0.0020854326385534305,0-2,1,0.002068295051261493,0-2,1,0.002051157463969555,0-2,1,0.0020340198766773954,0-2,1,0.0020168822893853466,0-2,1,0.001999744702093631,0-2,1,0.001982607114801249,0-2,1,0.0019654695275093115,0-2,1,0.0019483319402173738,0-2,1,0.001931194352925325,0-2,1,0.0019140567656334984,0-2,1,0.0018969191783413386,0-2,1,0.001879781591049623,0-2,1,0.0018626440037574632
UEFA Euro,2012,2012-06-12,Poland,Russia,1,1,0.26440642798533087,0.3051578618917736,0.4304357101228955,0.2853920892805007,0.2911614626991036,0.4234464480208931,0.020985661294921104,away,away,False,0-1,0,0.009542280621656518,0-1,0,0.009387841863078061,0-1,0,0.009395589488269018,0-1,0,0.00940333711346042,0-1,0,0.009411084738651487,0-1,0,0.009418832363842666,0-1,0,0.009426579989033623,0-1,0,0.00943432761422447,0-1,0,0.00944207523941576,0-1,0,0.009449822864606716,0-1,0,0.009457570489797673,0-1,0,0.009465318114989074,0-1,0,0.009473065740180031,0-1,0,0.009480813365371099,0-1,0,0.009488560990562167,0-1,0,0.009496308615753124,0-1,0,0.009504056240944525,0-1,0,0.009511803866135482,0-1,0,0.00951955149132655,0-1,0,0.00952729911651784,0-1,0,0.009535046741708686,0-1,0,0.009542794366899643
UEFA Euro,2012,2012-06-12,Greece,Czech Republic,1,2,0.25335872041952484,0.3101386196051898,0.4365026599752855,0.28393852892093097,0.3016758190468289,0.4143856520327171,0.030579808501167705,away,away,False,0-1,1,0.020862875030647765,0-1,1,0.019806695705169575,0-1,1,0.019859552849725848,0-1,1,0.019912409994282232,0-1,1,0.019965267138838616,0-1,1,0.020018124283394778,0-1,1,0.020070981427951273,0-1,1,0.020123838572507546,0-1,1,0.02017669571706371,0-1,1,0.020229552861620204,0-1,1,0.020282410006176588,0-1,1,0.020335267150733083,0-1,1,0.020388124295289134,0-1,1,0.020440981439845407,0-1,1,0.02049383858440179,0-1,1,0.020546695728958286,0-1,1,0.02059955287351467,0-1,1,0.02065241001807072,0-1,1,0.02070526716262744,0-1,1,0.020758124307183934,0-1,1,0.020810981451739985,0-1,1,0.020863838596296258
UEFA Euro,2012,2012-06-11,Ukraine,Sweden,2,1,0.24607961508757903,0.28445263601329546,0.4694677488991255,0.36181529945460705,0.29966582195032704,0.3385188785955464,0.13094887030381935,away,home,True,0-2,0,0.003960526702598166,2-1,3,0.0020947803116919683,2-1,3,0.0020612769146082233,2-1,3,0.002027773517524367,1-1,0,0.004449806273264634,0-2,0,0.003077143157794948,0-2,0,0.0031323856667594407,0-2,0,0.0031876281757240443,0-2,0,0.003242870684688537,0-2,0,0.0032981131936531405,0-2,0,0.003353355702617633,0-2,0,0.0034085982115822366,0-2,0,0.003463840720546729,0-2,0,0.003519083229511333,0-2,0,0.0035743257384759364,0-2,0,0.00362956824744054,0-2,0,0.0036848107564051436,0-2,0,0.003740053265369636,0-2,0,0.0037952957743342397,0-2,0,0.0038505382832987323,0-2,0,0.003905780792263225,0-2,0,0.0039610233012279394
UEFA Euro,2012,2012-06-11,France,England,1,1,0.3268849366120662,0.3285497160335496,0.34456534735438415,0.38723984249280435,0.3234579461758906,0.28930221133081446,0.06035490588098344,away,home,True,0-0,1,0.009798712878712923,1-0,0,0.06858191835441008,1-0,0,0.06624908084704773,1-0,0,0.060402342754984795,1-0,0,0.05455560466292264,1-0,0,0.04870886657086071,1-0,0,0.042862128478798556,1-0,0,0.037015390386736735,1-0,0,0.03116865229467569,1-0,0,0.02532191420261487,1-0,0,0.019475176110553938,1-0,0,0.013628438018494116,1-0,0,0.007781699926433627,1-0,0,0.0019349618343739161,0-0,1,0.003911776257685684,0-0,1,0.009753332975846574,0-0,1,0.009760925996920355,0-0,1,0.009768519017993915,0-0,1,0.009776112039067364,0-0,1,0.009783705060141257,0-0,1,0.009791298081214705,0-0,1,0.009798891102288376
UEFA Euro,2012,2012-06-10,Republic of Ireland,Croatia,1,3,0.2782300403443065,0.34186889173541324,0.3799010679202802,0.2297576073030526,0.300548099200755,0.4696942934956983,0.0897932255756651,away,away,False,0-1,1,0.004997700065432875,0-1,1,0.09951184229429066,0-1,1,0.09856063962626616,0-1,1,0.09760943695824187,0-1,1,0.09665823429021758,0-1,1,0.09570703162219307,0-1,1,0.09475582895416879,0-1,1,0.0938046262861445,0-1,1,0.09285342361812043,0-1,1,0.09190222095009637,0-1,1,0.09095101828207197,0-1,1,0.08999981561404824,0-1,1,0.08904861294602395,0-1,1,0.08809741027799989,0-1,1,0.08714620760997627,0-1,1,0.07874482164842367,0-1,1,0.06645364515214602,0-1,1,0.054162468655868934,0-1,1,0.04187129215959262,0-1,1,0.029580115663316975,0-1,1,0.017288939167041772,0-1,1,0.004997762670767791
UEFA Euro,2012,2012-06-10,Spain,Italy,1,1,0.5097223553745006,0.29457041229017555,0.1957072323353238,0.5455918315984162,0.27819827265904323,0.1762098957430524,0.035869476223659644,home,home,False,1-0,0,0.00518448340234956,1-0,0,0.005549830814394863,1-0,0,0.005531587366370827,1-0,0,0.00551334391834668,1-0,0,0.005495100470322756,1-0,0,0.00547685702229872,1-0,0,0.005458613574274684,1-0,0,0.005440370126250649,1-0,0,0.005422126678226502,1-0,0,0.005403883230202355,1-0,0,0.005385639782178431,1-0,0,0.005367396334154506,1-0,0,0.0053491528861303594,1-0,0,0.005330909438106435,1-0,0,0.005312665990082288,1-0,0,0.0052944225420581414,1-0,0,0.005276179094034328,1-0,0,0.00525793564601007,1-0,0,0.0052396921979860345,1-0,0,0.005221448749961999,1-0,0,0.005203205301937963,1-0,0,0.0051849618539138165
UEFA Euro,2012,2012-06-09,Germany,Portugal,1,0,0.41449804774904253,0.276573787471602,0.3089281647793555,0.45366761003789563,0.2903665048614121,0.25596588510117896,0.05296227967841985,home,home,False,2-1,1,0.014296543374149429,2-1,1,0.015649941852984295,2-1,1,0.015582381225042186,2-1,1,0.015514820597100076,2-1,1,0.015447259969157745,2-1,1,0.015379699341215525,2-1,1,0.015312138713273304,2-1,1,0.015244578085331195,2-1,1,0.015177017457388975,2-1,1,0.015109456829446755,2-1,1,0.015041896201504534,2-1,1,0.014974335573562203,2-1,1,0.014906774945620094,2-1,1,0.014839214317677762,2-1,1,0.014771653689735542,2-1,1,0.014704093061793322,2-1,1,0.014636532433851102,2-1,1,0.01456897180590877,2-1,1,0.014501411177966439,2-1,1,0.01443385055002433,2-1,1,0.014366289922081998,2-1,1,0.014298729294139778
UEFA Euro,2012,2012-06-09,Netherlands,Denmark,0,1,0.5480857825497459,0.26825462729910776,0.18365959015114638,0.5570277523830627,0.2712236781915261,0.17174856942492175,0.011911020725979854,home,home,False,2-0,0,0.022952927958520553,2-0,0,0.023332761041971573,2-0,0,0.023314032994358302,2-0,0,0.02329530494674492,2-0,0,0.02327657689913165,2-0,0,0.02325784885151827,2-0,0,0.023239120803905,2-0,0,0.023220392756291508,2-0,0,0.023201664708678238,2-0,0,0.023182936661064968,2-0,0,0.023164208613451587,2-0,0,0.023145480565838206,2-0,0,0.023126752518225047,2-0,0,0.023108024470611666,2-0,0,0.023089296422998284,2-0,0,0.023070568375385014,2-0,0,0.023051840327771522,2-0,0,0.02303311228015814,2-0,0,0.02301438423254487,2-0,0,0.0229956561849316,2-0,0,0.02297692813731822,2-0,0,0.02295820008970495
